autoqa_review_id,autoqa_rating_id,payment_id,team_id,payment_token_id,external_ticket_id,rating_category_id,rating_category_name,rating_scale_score,score,reviewee_internal_id
4cc25fa1-638a-4212-af0a-0f5b8ee8d678,a0d11072-d7f5-4c62-9ec8-21ab953b0380,10007,10040,1001870,205030800000799,49173,Closing,0,0,34083
49f5a492-2463-4140-9aa2-fb0190d3ff85,ce04b329-b8f1-4a87-bf26-66204b19974f,10007,10040,1001473,205030800000803,49173,Closing,0,0,34083
ec4dd7cc-4a6c-4e16-81b8-ad07a1f42dfd,57d3fe5f-f154-43b0-a683-e03269abcbfc,10007,10040,10195,149309300372458,49173,Closing,,,36530
54f47d99-5ffe-494e-8cf8-b2608fa574d4,fddc7232-8f37-419f-848b-2eb9a47ba1ab,10007,10040,10195,149309300354613,49173,Closing,,,10155
87a0f246-6d41-4e78-84ca-e842af4507e2,2f16b9ef-c4ca-4769-97de-657f303de22e,10007,10040,1001883,149309300368962,49173,Closing,,,25585
750abdba-1b87-4998-a0ed-12b527358d9c,410e57c7-e3db-4ef5-acdd-cae3f6c5b5d6,10007,10040,1001883,149309300368809,49173,Closing,,,36530
06204ff4-b8bd-408d-9ae0-24726f928038,903fa8c5-5403-4a70-b062-1d0ca95cd4c8,10007,10040,1001883,149309300368888,49173,Closing,,,36530
ea528ba8-2576-4fb6-af15-3c3191acba77,fe2ab526-9a2e-48a0-9a18-ce0d89c61aa5,10007,10040,10195,149309300374749,49173,Closing,,,25585
4b1c8be3-581a-44cc-ae75-b3d1c6c9679a,05462efc-c5ce-4821-b887-5ba1d860ff06,10007,10040,10195,149309300372445,49173,Closing,1,100,25585
aceecf74-83c3-4bc6-9216-d2f1336f84a5,ef5c37a5-e173-4555-9964-2f7a45c4d793,10007,10040,1001883,149309300372458,49173,Closing,,,36530
b94ba432-1a90-4c1c-8f00-afedd13ed46d,12c2106e-f3d0-41e5-8722-d46dabdaf01e,10007,10040,10195,149309300376922,49173,Closing,,,22304
a2f6097c-2e95-42d2-8c18-db9b43f11c1f,e77cddde-2112-430d-8d05-2fe3b3cc10ac,10007,10040,10195,149309300373494,49173,Closing,1,100,36530
82c1d24b-9775-429e-93a9-e523af027e8b,06f7fb06-8157-43c6-b711-bfdf3c26f3f2,10007,10040,1001883,149309300379094,49173,Closing,,,36530
21379f4e-9436-4901-b217-5723eb26bc49,942e07b7-4bc7-4568-905e-a8f249b60383,10007,10040,1001883,149309300369383,49173,Closing,,,22304
1bfaa7c1-58fc-4634-ab53-6acd71c20c79,cbeeb0d3-0fdb-4f54-b8d9-bc8c8ee8266f,10007,10040,10195,149309300369576,49173,Closing,,,22304
21cefe12-ff37-4ae8-bd93-912c1468cae9,105abcce-2f8c-48ce-873b-bceae4424735,10007,10040,10195,149309300363623,49173,Closing,1,100,25585
d78dc8cb-586b-4e3d-b24c-cd4460d55b94,2f6a1fa9-8039-4ffe-885b-2b44e6ba96c0,10007,10040,1001883,149309300369173,49173,Closing,1,100,36530
1b677b23-c5fc-4aa0-8563-052638b030cc,11a14ab7-3ac0-4435-afde-2d4677e9da11,10007,10040,1001883,149309300340069,49173,Closing,,,25585
5a94b0be-5000-4e15-89db-57e9209b950e,fcad0a28-6a20-453c-8493-830891b8b595,10007,10040,1001883,149309300366671,49173,Closing,,,25585
a67a4cb1-b2d3-4494-a390-0a29742faf0c,7ecb7ab5-0395-48a0-8d85-cbe94c566ecd,10007,10040,10195,149309300369546,49173,Closing,,,10155
66188316-48a1-4269-9a8f-fc63cfa832f4,a7968b3e-6b72-44a4-99b0-68198dfb004e,10007,10040,1001883,149309300369576,49173,Closing,,,10206
98570223-e84d-479a-b7e2-ac8e4961fc1b,d88f6a29-9ff3-4c4c-811c-8f8203b21c02,10007,10040,10195,149309300369516,49173,Closing,1,100,22304
ac8f644f-53b9-431d-adcc-b85fbbe1e262,31ee94bf-b21d-40c2-83e3-8061ebc6fdc6,10007,10040,10195,149309300381029,49173,Closing,,,22304
0d3e7d02-1cac-43ea-ae75-74d0d7fa5591,2c931443-d1a1-44a4-aaac-8b81236046fb,10007,10040,10195,149309300369182,49173,Closing,,,10155
13536ca2-747c-418a-b36f-fa531dfd2d85,e48e8e6d-352c-4c40-88e2-b8f6cfcfca65,10007,10040,1001883,149309300380228,49173,Closing,,,22304
5354586d-349c-4551-af31-06f04974f11c,3ee58a5b-4b04-4729-bedb-b4d9af80e7a9,10007,10040,1001870,205030800000439,49173,Closing,1,100,22856
c34cad0d-265b-48ba-8e6e-3ca2b7a2b14a,194125ae-e7c3-4e61-ae15-2614aec7b156,10007,10040,10195,149309300368825,49173,Closing,,,10155
b738168a-3b41-4941-9665-a128222e9fcf,f1549a55-1e2d-4062-a9b7-6e42a2d967b0,10007,10040,10195,149309300377288,49173,Closing,,,36530
5067f218-0ac8-4541-b436-9285dca9f5e9,eb7bc6e9-6352-4e0f-8914-90619cfccb85,10007,10040,10195,149309300368888,49173,Closing,,,25585
63e3210a-875a-4e6a-9167-7d2600a2ac17,ba4922ca-5c89-4878-9ba5-44ccc9584f2a,10007,10040,1001883,149309300372557,49173,Closing,,,22304
322cc8f1-6304-4537-a791-d7d55ac485b1,695ff186-ecb0-45fa-85b4-7c6bdf9d2953,10007,10040,10195,149309300369441,49173,Closing,,,22304
93a39ac7-66c9-48f0-af34-32657f32ffa0,06db8eac-8289-405a-81dd-1bb0c1b774c6,10007,10040,1001890,205030800000801,49173,Closing,0,0,34083
38c5af2b-75d8-4099-b5ca-71f8c546e1db,5bdbb29f-0956-4d2e-8c1e-753eeff98acd,10007,10040,1001883,149309300369576,49173,Closing,,,22304
59a4fd7b-7d7f-410f-a52d-2c9e30993180,656f322a-27d4-4cf5-967c-25967027866a,10007,10040,10195,149309300352186,49173,Closing,1,100,22304
56217eb6-d096-48c1-b43a-0ba1ba026afc,46c830ee-5913-4937-bb5f-7623a6d1b4ca,10007,10040,1001883,149309300355855,49173,Closing,1,100,22304
f0afc209-ccb8-4018-9937-6ea4bc1f5e85,62b3181e-8e90-4c11-82c6-f2ad31393c72,10007,10040,10195,149309300379338,49173,Closing,,,10155
ece1cd42-a8c9-4d47-9188-3d83101846fd,38d91fc0-ceb0-4ada-b167-96ea81d640ef,10007,10040,10195,149309300368825,49173,Closing,,,25585
4adf76bb-818d-4d09-b935-fa7d81af3af7,aec01d17-1e45-417b-8193-f68608188abb,10007,10040,1001883,149309300369436,49173,Closing,,,36530
304ac7ea-e8a4-4f53-ad1d-9e4e9b2d20b3,3afcf33e-e280-4be2-9387-abf2a63426d0,10007,10040,10195,149309300379094,49173,Closing,,,36530
01d1a223-fa21-4e9f-a9c1-908691234307,f29cde4f-c155-45c2-90e2-3b40cd00b4d9,10007,10040,1001883,149309300369028,49173,Closing,,,10155
139d2387-b5ef-4837-a52b-29af201df02a,9837f008-555b-4d29-9c74-6d543b2e5cb8,10007,10040,1001883,149309300380383,49173,Closing,1,100,36530
a874795d-85ce-4305-a852-dbcfb749ba9d,793a99e9-7ef3-442f-9046-5c2ea1714cc8,10007,10040,1001883,149309300369567,49173,Closing,,,10155
fabd8a36-3ad1-4b31-b612-3d55e1dd809c,424bdd84-dc3a-4c9c-8e37-cbc1bfb44864,10007,10040,10195,149309300380100,49173,Closing,1,100,36530
e196f395-5c3f-49ee-b397-0387b43a62b3,0fe0cfb2-49b4-4b61-b696-3b774b434a7b,10007,10040,1001883,149309300352438,49173,Closing,,,10155
9460b758-7ab9-46f2-882f-feeb1faf6292,c7aa3b39-12cb-456d-8ce2-f407b0fe98e7,10007,10040,1001883,149309300355855,49173,Closing,,,10155
f92a39c4-79cb-4593-b983-882bd9afae03,b2ae6e64-6af6-4fbb-83f5-6142c1e4a194,10007,10040,1001883,149309300369200,49173,Closing,1,100,36530
a4730d87-c887-4cab-8ca6-fe73d0d1d5b5,45ac225b-8e18-4afd-9c08-d5487a88f702,10007,10040,1001883,149309300368398,49173,Closing,,,25585
6da3f809-a84c-4d1d-a98d-7dd195134efc,d28980da-7594-4ab5-a15e-b100c0566386,10007,10040,1001883,149309300372445,49173,Closing,1,100,25585
ef3cf065-116f-4830-bdf6-ff9c0fc276f0,5f626ddd-bffe-429d-81b0-d1640d120e4d,10007,10040,10195,149309300372445,49173,Closing,,,36530
db3c901f-92a2-4b26-a978-a6bd068f77e9,779eebe6-d889-4722-afb1-9f5a50dcc73e,10007,10040,10195,149309300363623,49173,Closing,,,36530
3ae6ea27-ecd1-461e-a79e-05ac3134f6e3,24eaabb3-dd2e-4ac1-a26d-7971c534bd88,10007,10040,1001883,149309300326360,49173,Closing,,,25585
f5aa3560-6733-44af-96e3-bc0fb42382c3,5dc8fa88-f66e-46b9-a531-bd65a5f1ecdb,10007,10040,1001883,149309300368825,49173,Closing,,,25585
b8d54376-585e-493b-bd56-40da71951457,a6a6e939-9458-4adc-88e5-ee1dc28461c1,10007,10040,1001883,149309300374235,49173,Closing,1,100,36530
b41cbaeb-9ed6-4072-8176-6fde54b3b7e5,5e70e503-a8e9-47f2-bf70-5bc7b34984ce,10007,10040,1001883,149309300369391,49173,Closing,,,22304
909ad0de-e410-4043-979c-daba8d61c164,d7339b5a-9fb6-415c-aa00-d0732e273cd7,10007,10040,10195,149309300369576,49173,Closing,,,10206
bdf1f2fc-6720-4e55-8125-38a0e8333f3b,8caa63a3-c890-48c1-a222-91e561a1956d,10007,10040,1001883,149309300380047,49173,Closing,1,100,36530
311c82e4-0c28-4e3a-ac87-fd2407037635,20173ce1-56f4-4207-869b-1101f76065da,10007,10040,10195,149309300368476,49173,Closing,1,100,25585
f35c2ca9-000f-427e-815e-aefa6cd3b63a,c0fdda5d-2dc4-49c9-876e-8f80e9064a1d,10007,10040,1001870,205030800000833,49173,Closing,1,100,34550
c7388a68-4542-4f30-99ab-c666eabb1204,7dfc342a-1890-4312-872f-c99b8de6bedc,10007,10040,1001883,149309300368899,49173,Closing,,,25585
d0232617-8459-4b63-bf94-cb3f122898b1,fea6c6b8-904a-4bc7-9993-c117b8bb39ed,10007,10040,10195,149309300369028,49173,Closing,,,10155
0c84d0a8-321a-4d39-bc31-723f7fe65afc,41561f31-06bb-4aa9-b23d-fe4ae411dbdc,10007,10040,10195,149309300326360,49173,Closing,,,25585
a9f78ac8-410e-4c1f-a2bf-92c65080d2de,d95657ae-f2e3-4fbf-a7d9-7111ec19c435,10007,10040,10195,149309300366597,49173,Closing,1,100,36530
8c757b4a-1723-4315-83a9-98971118f349,e9c1a930-866a-41a5-bfc5-b56bd09955b6,10007,10040,10195,149309300372539,49173,Closing,1,100,25585
91dd116f-4701-4c56-80d6-acec7e523430,3499ea7b-7dd1-45be-b4ee-2eecef233109,10007,10040,1001883,149309300379963,49173,Closing,1,100,36530
25049e42-14c4-403b-aa3f-23745e49fef7,bd552e06-ee02-4964-b0a4-0dbe16d0299e,10007,10040,1001883,149309300379425,49173,Closing,1,100,36530
28d1a987-515c-4aef-8787-69983498e2f5,1a8ecbd0-7b59-4b11-aa7f-8c2f3ad8b1ae,10007,10040,1001883,149309300376471,49173,Closing,1,100,22304
e1b2f01e-e95d-488b-a8e7-826bf8ec5b1f,158bb7db-3279-4c7b-966d-e397ca07b133,10007,10040,1001890,205030800000805,49173,Closing,0,0,34083
100788e1-763e-4c0f-b6d4-56763dc18b70,1e3c3af9-7845-4df4-9377-ef2abdd9d67a,10007,10040,1001883,149309300369019,49173,Closing,1,100,22304
0d8153e2-6deb-4c52-8eaa-a173dcb8cfec,b4642198-2bdd-49de-9ac9-c2db504912cb,10007,10040,10195,149309300369567,49173,Closing,,,10155
894d5c2e-5aff-4192-b7ad-595f91494e3d,7e3a855c-850f-4317-ba33-ea0d3bae8ae7,10007,10040,10195,149309300369208,49173,Closing,,,22304
32ebfb47-818e-4725-9bcf-677a345bd60c,5fc6cd43-e50d-454f-84c4-a10b4685dea8,10007,10040,1001890,205030800000773,49173,Closing,,,34083
fee33af5-ec9f-41a5-88c8-224db03f5fac,c361df8d-3b8e-450c-88e5-dc5e19250bd5,10007,10040,10195,149309300368398,49173,Closing,,,25585
3e1a9105-8baf-4796-8d54-df2e10bc704c,a9fab0bc-48e1-45c8-8378-e056489a0637,10007,10040,1001883,149309300368972,49173,Closing,1,100,10155
62426591-8a73-4845-a112-7079298f1300,72187024-c79b-4871-ab5e-51591bd42fcc,10007,10040,1001883,149309300368476,49173,Closing,,,25585
cdcd0360-240d-4e46-8f5c-c233d0245df8,4cc176a2-6804-4d58-8fbf-b6d6d66c9199,10007,10040,10195,149309300380228,49173,Closing,,,22304
587dfba8-0382-4d19-9ae0-5f0adc63a306,b2b437e2-cd26-438c-b920-09f188f68ef7,10007,10040,1001883,149309300369441,49173,Closing,1,100,10155
da8aa55c-c2f6-415d-a226-b4dd2cce2a27,7cf42055-198c-4031-932a-f34e16d5d197,10007,10040,10195,149309300369436,49173,Closing,,,22304
25f195e4-12f9-4fee-80f8-bdd10509fcf5,d3a13453-213a-47cd-ac0d-6a87642ba6eb,10007,10040,1001883,149309300378848,49173,Closing,1,100,36530
842b352e-82dd-4a16-9a9d-570d75b3852d,e2a81097-c364-4dc9-a2c3-70b267b563ae,10007,10040,10195,149309300379964,49173,Closing,,,22304
29bb9dbb-4d23-4b8b-a461-8b6b8f3322e5,55a40365-ee72-44b5-ae76-917d53ded92c,10007,10040,10195,149309300369219,49173,Closing,1,100,25585
acc288a4-776d-4d7f-ac97-af0afe20c165,26db1e3c-2f26-4bf0-ad05-da30c0ff8d2e,10007,10040,1001883,149309300359157,49173,Closing,1,100,25585
b78ba1b5-3030-48e1-a033-6fd54fd3721e,af64c92f-4d1b-474b-8b35-931f5d7b7ca7,10007,10040,1001883,149309300368582,49173,Closing,1,100,25585
90871026-5ee2-4dda-9119-1bd0d9342ea4,494c0d50-6187-4fc7-9d3b-18bc7afe6d8d,10007,10040,1001883,149309300366597,49173,Closing,1,100,22304
725e4ab1-33ef-4e89-9fc7-f20b92e02c61,a0509c17-2c55-4214-8ac4-adbce36ed668,10007,10040,1001883,149309300369546,49173,Closing,,,10155
c9e4f04e-d731-4801-b50c-153619c5c55d,f254fdee-2a87-47d4-b8bc-de664fdb25a5,10007,10040,10195,149309300369095,49173,Closing,1,100,36530
c96eb6a6-ec88-408e-83e5-dfa75c7a0396,e69004c8-550f-409c-b1f9-e3550749b3bb,10007,10040,1001883,149309300363623,49173,Closing,,,36530
aabe98c3-de3c-4ce4-b66a-3bd40daac488,4fe25540-d7cc-4947-8e40-19f7135a8703,10007,10040,1001883,149309300368876,49173,Closing,1,100,25585
193b46c9-f0fe-4e35-8655-87195ba0b178,5a7f7230-b48c-44ef-bfe0-35d440fa9340,10007,10040,10195,149309300372557,49173,Closing,,,22304
dc8d1ccd-0c00-41f8-af2a-cc8357ee01a6,21d6afc2-0af6-4e85-b493-7df761b80b7f,10007,10040,1001883,149309300369391,49173,Closing,,,10155
a36bf3fe-a0a1-4197-903e-43296f4f8c79,2343dc5c-63a7-40e7-9160-28c7e54d4c1b,10007,10040,10195,149309300369368,49173,Closing,,,36530
e22ea6c3-2f75-487a-b4c2-c5f6a44788ee,e94dd10c-1d88-4464-b65a-8d40defb313e,10007,10040,1001473,205030800000797,49173,Closing,0,0,34083
ca3226fe-72aa-44e7-a8dc-a3f1d3f372c9,65c3949a-38fa-493d-aaa4-12e002079483,10007,10005,1001883,149309300366818,59158,Closing,,,10155
434706c9-79c3-4dca-a4ac-8a3533b42215,a9605f8a-1e1e-4cb1-ba94-50465275f318,10007,10005,10195,149309300326942,59158,Closing,,,22304
bf759fc8-ac77-48b7-9ac4-8a04e82e3868,2fb14d79-5ae9-4b46-a0e8-e01b645d8712,10007,10005,10195,149309300366671,59158,Closing,,,25585
b2674564-aaa4-4d26-a3a8-7b09b5705a12,83f44ebd-79a3-405d-94f8-01dfd67865b2,10007,10005,1001883,149309300369368,59158,Closing,,,10155
040aea36-d533-4fd9-8027-823f78a1020b,9e9fffed-2710-4c2c-8a12-776d10cd7783,10007,10005,1001883,149309300381029,59158,Closing,,,22304
46cd21d0-1a51-463a-8b18-639ffa96fedd,c9ddb384-aa67-4196-8d02-ef788d03ad77,10007,10005,10195,149309300347512,59158,Closing,,,22304
35863044-ce70-42ce-a7e9-16f003cf0108,ea5a9746-f390-4fb4-9407-43c9937b90b9,10007,10005,10195,149309300368825,59158,Closing,,,25585
e2871cbf-b14e-4c14-958e-dbbf714d9ac7,e4643e92-c3d3-45b2-b56a-46b384d47ac9,10007,10005,10195,149309300374749,59158,Closing,,,25585
d6fc44e4-6296-4284-8e7d-9db37a4f3525,b63d9f3d-9b52-4fe1-8c11-f50b2b68b84b,10007,10005,10195,149309300379094,59158,Closing,,,22304
2ca46fe2-20ef-4be6-8a38-d2f88240eaf7,de54590d-69d5-478b-8a0d-dcd675963309,10007,10005,1001883,149309300380634,59158,Closing,,,25585
8e47bbf7-4c7b-4001-a76a-235361241f81,a083b862-defb-4b6b-8c75-66333c8523a8,10007,10005,1001883,149309300372488,59158,Closing,1,100,36530
f2538e9c-b8a7-4100-8d40-42695f29e26c,540a98ff-f4d3-48bb-880a-c87b49ba1ba2,10007,10005,1001890,205030800000797,59158,Closing,0,0,34083
1b10af19-f934-4fa7-a18a-08404bd133f0,84af4cdf-9755-4fff-a8cb-513779536be9,10007,10005,10195,149309300379338,59158,Closing,1,100,36530
02b83915-06bb-45db-9b9f-78d190d10020,50c1c3ac-0539-4d5a-8527-b92566721a94,10007,10005,10195,149309300374749,59158,Closing,1,100,36530
0f922582-9e2a-4cdf-b52e-f07c2e4975c9,1f8087f6-6959-4978-afea-beb7932cf5a8,10007,10005,1001890,205030800000798,59158,Closing,0,0,34083
e8a076d4-7116-4caa-bdb4-926680a76fcd,2b9f8918-175d-44c2-bbfd-5f16d530c533,10007,10005,1001883,149309300381029,59158,Closing,,,10155
3ab36512-bfd2-48a5-843a-32744b511617,e62583e6-11bd-4107-8679-4a178d8fbe51,10007,10005,1001883,149309300347512,59158,Closing,,,10155
83feb0f6-a3a3-4adb-a5d1-e38c11c65cdb,d266b14f-1270-43a9-8f40-730941e3426e,10007,10005,10195,149309300368398,59158,Closing,,,25585
5286597e-479e-44eb-b10b-1ed79ca30c58,18347747-c234-4cf9-b285-22669b08ea9e,10007,10005,10195,149309300379094,59158,Closing,,,36530
fcb9dee1-9fe4-48b4-a49b-726f09f7e41d,5f400d39-cb14-4bc5-9031-65a0fc10a58b,10007,10005,10195,149309300372445,59158,Closing,1,100,25585
52b02ba4-4289-4f73-a6bc-46084248d3c6,91e0306e-e68a-4f38-aeac-6c4b7874d801,10007,10005,1001883,149309300372458,59158,Closing,,,36530
0c5f2696-d323-45c9-bf1e-4252bcf8a136,73fe79e6-4fc5-4c3b-b7e7-18a54310ca89,10007,10005,10195,149309300368825,59158,Closing,,,36530
123ad2b2-d9ad-4571-824b-6e098c5ccbb0,548dbf0b-7002-481c-8692-e136d2ad4b0a,10007,10005,1001883,149309300379094,59158,Closing,,,22304
06ccce2c-4de1-4bfb-a50f-e0b3425f3cf8,f16bcf5c-08d4-492d-a2a5-503313d55129,10007,10005,1001870,205030800000805,59158,Closing,0,0,34083
16bcfa3e-9af8-4f08-ade5-7bd426b9e897,dc279b36-b9c0-4287-83f4-b4ca212d8f0f,10007,10005,1001883,149309300369546,59158,Closing,1,100,36530
fa748908-b117-49da-bdbe-cb399df536c7,ae5f97cd-2719-4d74-93f8-41f08bbf4e9a,10007,10005,10195,149309300352438,59158,Closing,,,25585
8940cdfc-7f9c-438c-94d0-8edbbac3d0d1,0742e07d-c418-41a8-9261-02c0066fb5c7,10007,10005,10195,149309300349917,59158,Closing,,,10155
927337c9-8458-408c-ac7a-cc475904af87,95bba22f-56a6-49c2-b416-68ca5a8deadb,10007,10005,10195,149309300372539,59158,Closing,,,25585
46bc8dc5-2923-461b-802e-0a4de911d054,3c9d88b7-e677-40ba-8a08-516483801a34,10007,10005,1001883,149309300368972,59158,Closing,1,100,10155
9ee6abd9-af18-44eb-90b0-f92cd66e7e83,d347f12e-0fa0-432f-b75e-6a0f55ce947e,10007,10005,1001883,149309300369391,59158,Closing,,,36530
0b69567c-3329-44fb-ba7f-1c086adb4ab3,76d46c8a-8ab3-4db4-90fa-9c6796ebcdd1,10007,10005,1001473,205030800000806,59158,Closing,0,0,34083
221bb1e6-fb53-4237-b97f-2900fdeff1b2,160279c7-7fdb-48bb-aaff-d798c730de1a,10007,10005,1001883,149309300372445,59158,Closing,,,36530
ff8e7d00-2842-4517-82cf-560dff32a2b9,557e69d6-f321-468f-a411-47bebef81234,10007,10005,1001883,149309300369173,59158,Closing,1,100,36530
3c68e6fd-e0d5-4130-8101-278039927111,be54ef51-cc51-467a-8287-9096f3466e25,10007,10005,10195,149309300369182,59158,Closing,,,10155
fd95faec-9653-4c8c-9eb9-7ec0a02ba1eb,466fdb01-c9f1-45a3-b87c-0fb0f76af656,10007,10005,1001883,149309300379425,59158,Closing,1,100,36530
c5c7fccc-573e-4e73-9e97-efd82317155a,063a92d8-57cf-40c8-bec9-e8997885e08d,10007,10005,1001883,149309300368582,59158,Closing,1,100,25585
20acca81-1931-4c64-a9cf-b7763c687924,55d13699-b130-4808-8f85-081bd0694ed0,10007,10005,10195,149309300368476,59158,Closing,1,100,25585
9ae2a8e0-53c1-4246-bacd-7fd11f515851,1db3fa9e-342e-4f2e-bc45-34182d2ccd2e,10007,10005,1001883,149309300380584,59158,Closing,1,100,10155
13e93ae7-ec14-48d2-8f62-3284ff39e9f7,24eab6c1-5d70-4804-9871-5126e6a26043,10007,10005,10195,149309300380228,59158,Closing,,,22304
ff16316d-0c20-424a-a32f-483eab348d9e,8d3ef4e2-ec8e-4427-b16d-ea3f36a41daa,10007,10005,1001883,149309300374749,59158,Closing,,,25585
343a07c7-985b-40fc-87cc-baebfa343fc4,ca9f3c23-d8ab-40f0-b4ee-740991b44f25,10007,10005,10195,149309300373494,59158,Closing,1,100,36530
ec65fdee-a03d-444e-844f-b90c5d709940,5338fe5c-9008-4f9d-a124-ae722e092051,10007,10005,10195,149309300380634,59158,Closing,,,25585
5ccb0417-1319-4aae-8e7a-547e760f61be,a29a793f-c096-4800-8068-62387368b413,10007,10005,1001883,149309300298926,59158,Closing,,,25585
931602cb-58bd-429e-8596-520a1b74b65f,0c69d869-0065-4999-b7b6-4edaa116a89b,10007,10005,1001883,149309300379338,59158,Closing,,,22304
cd04732f-bdde-4940-99a1-a92772b4ab50,f3350506-fcf8-4c69-b068-b92339dc7533,10007,10005,10195,149309300368582,59158,Closing,1,100,25585
18be587e-ab06-40d7-8b02-4e2990c8aa57,dc5aba4b-f38f-439e-9559-8bffda861f8d,10007,10005,10195,149309300368876,59158,Closing,,,35338
3d29c082-e6ef-418e-8148-0c74ac44e2c2,acd0b3d8-1d8d-4405-ba0d-a86a4c6b4f77,10007,10005,1001883,149309300372445,59158,Closing,,,10155
3f940d22-22a9-4853-a28c-212333c7567a,faa4a74a-3fd1-4d65-a792-2c52df24e06e,10007,10005,1001883,149309300369576,59158,Closing,,,10206
1ead8480-c3a9-439d-9e79-897b0577c7f9,617624f9-b62f-453a-9531-af9f16443abf,10007,10005,10195,149309300369095,59158,Closing,1,100,36530
9e4d16cf-5dbf-424b-a2ee-70e5aedbca1f,5bfb93a3-8ee1-44b8-8bc1-b0b07c82f44b,10007,10005,1001883,149309300369208,59158,Closing,,,22304
7e80ee58-e8e0-498c-85cd-04db6d923587,cda9adb6-4512-4589-8a33-bfc48a675a25,10007,10005,1001883,149309300372445,59158,Closing,1,100,25585
f64c26da-24c9-4749-9f65-d032ee7801f0,a205b436-ed67-4878-8a1d-685a914c8701,10007,10005,10195,149309300369570,59158,Closing,,,25585
04c9fc68-686a-4bb3-b7bb-a45497540b66,0b826d1e-ce8d-4313-8bd1-7e0dc6ff0f5b,10007,10005,1001883,149309300380100,59158,Closing,1,100,36530
3842e027-3d2d-4a7f-a774-f954849dafcf,d09c4985-b20e-4c51-bf25-aca97d0317a5,10007,10005,10195,149309300369180,59158,Closing,,,10155
b7517d46-5e10-41c6-9620-a0297364af31,a60f0b0c-a180-469f-a20c-de172fe44340,10007,10005,10195,149309300369182,59158,Closing,1,100,25585
b516d609-f069-4008-aa2b-a71c2fe496d3,5cc51d77-53b1-4a82-a879-defb5f0096b9,10007,10005,1001890,205030800000772,59158,Closing,,,34083
59e7eee1-8a54-4ac7-a980-6dda289a628d,4e0d249a-767e-401f-9597-fe6c0f9e119c,10007,10005,1001883,149309300369266,59158,Closing,,,22304
ba9515a3-b53a-4fbe-8da4-37ab9e195c54,cfa037c3-a988-4251-bb03-da44ee192059,10007,10005,1001890,205030800000804,59158,Closing,0,0,34083
7a67527d-3610-4e0f-a614-8dc2d2c85f78,b2087f17-2573-4569-b18e-e64f8c06bccf,10007,10005,10195,149309300369131,59158,Closing,,,25585
c94780d3-6edd-462f-b187-15b9505c98af,7d397543-6e64-4fb0-8b7b-00227379e6bd,10007,10005,10195,149309300347512,59158,Closing,,,10155
2c43e2d2-f252-4e49-85c4-9d49d76495b0,7a01f61a-d356-4a7b-9079-d40a36e440bf,10007,10005,10195,149309300355855,59158,Closing,,,10155
b6154e59-6ca3-4576-803e-59e78194e0ca,9ec0e3fb-7f75-4e58-9b67-7608210a3e61,10007,10005,10195,149309300349917,59158,Closing,1,100,25585
5199b049-f413-4cd4-8084-703e8fa4f128,5ffba05a-0523-4528-996d-9677752530be,10007,10005,10195,149309300368899,59158,Closing,,,10155
0c2f7cbb-4980-48bf-b186-18cef17cad0d,57c9fd1b-40a1-4f6d-af5f-ae888a13ab92,10007,10005,10195,149309300352056,59158,Closing,,,22304
2cf6880c-b4b9-464a-9272-2512773ff063,c968f821-92d8-4580-893f-920d22e42dcd,10007,10005,1001883,149309300369383,59158,Closing,,,22304
b02fc386-1118-4039-87ad-673f2070854d,0b1fae2d-c9f4-4e1c-941d-ad55b00137cc,10007,10005,10195,149309300369585,59158,Closing,,,22304
b569bd72-6336-4c1c-8d9a-18b7a468749c,d32243f6-74fd-4701-91cc-9fb10d12a80c,10007,10005,1001883,149309300352438,59158,Closing,,,25585
4ff6e010-ce52-44ba-a0a3-1f5d07e71140,0f22f8bb-c4ef-4e74-99f1-3272e3f7f2f9,10007,10005,1001883,149309300377288,59158,Closing,,,36530
376ea39b-2e52-421b-94aa-f383671f385a,346e21fe-1d5d-414f-b1ed-b0fd7133ae5d,10007,10005,1001883,149309300368899,59158,Closing,,,25585
9846a190-8759-4472-90e2-76f85e36ccb7,7b955acf-55f3-4ffc-bc41-b2a097e8c3d4,10007,10005,10195,149309300369436,59158,Closing,,,22304
0448c916-2964-47f2-9d9e-a09add23d67a,2752c2cc-e22e-42e8-88be-05221324f578,10007,10005,10195,149309300352056,59158,Closing,,,36530
1c0bfbd0-ec20-42a5-aad6-fb009916b4e2,0abe4ad4-99ea-4c83-a2b4-993c1ed0aef0,10007,10005,1001883,149309300369182,59158,Closing,,,25585
05c144d8-7d6e-4c74-8cdd-049f0a140381,d00b5766-546a-4a33-8171-0c95e5980698,10007,10005,1001883,149309300369182,59158,Closing,,,36530
0cadca2b-28a5-4e94-9f54-c7aa5f9f5b8c,559cb084-44ed-497f-9478-f4ff3dee62a5,10007,10005,1001870,205030800000439,59158,Closing,1,100,22856
40dc8cda-8201-4206-980b-f37c755e684c,8e7e5422-e393-466a-bf2a-925b0cfc95c5,10007,10005,10195,149309300351317,59158,Closing,1,100,10155
ef69e277-7b71-44be-83f8-9751fa20baf9,0b2a73b4-d216-4e94-a811-715620898c26,10007,10005,10195,149309300369266,59158,Closing,,,22304
6fa2eaa9-a9a7-4ccf-8a7d-7f1a4c441169,30d09329-922c-4374-9834-b4059ae0a320,10007,10005,1001883,149309300369266,59158,Closing,,,36530
