autoqa_review_id,payment_id,payment_token_id,external_ticket_id,created_at,conversation_created_at,conversation_created_date,team_id,reviewee_internal_id,updated_at
5fd87ae3-981e-4e59-ac2e-9d8488e4c81e,10007,1001883,149309300368476,2023-09-14 16:11:24.943134 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10005,25585,2023-09-14 16:11:24.943134 UTC
0eaf88ad-5108-486a-a59c-c3d7ef922faf,10007,10195,149309300368476,2023-11-07 12:59:32.602852 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10491,25585,2023-11-07 12:59:32.602852 UTC
43c5abeb-a119-4939-9c2b-beca3aea5f2f,10007,1001883,149309300368476,2023-09-14 16:11:22.224359 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11183,25585,2023-09-14 16:11:22.224359 UTC
efdfda8c-0243-4edc-8f8b-9c1831904044,10007,1001883,149309300368476,2023-09-18 15:31:46.670148 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11179,25585,2023-09-18 15:31:46.670148 UTC
7c71fd34-c936-4530-b718-5b1a16daa7ab,10007,1001883,149309300368476,2023-09-13 12:11:43.412990 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10499,25585,2023-09-13 12:11:43.412990 UTC
4e71b600-3c5c-46c7-a8ad-a31069d794af,10007,10195,149309300368476,2023-11-07 12:59:31.120989 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10499,25585,2023-11-07 12:59:31.120989 UTC
6934746a-9607-42d8-bf11-70a5267b40ed,10007,10195,149309300368476,2023-11-07 12:59:32.121971 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11823,25585,2023-11-07 12:59:32.121971 UTC
007e2fbc-ecca-414a-b8e8-ce104ee11524,10007,1001883,149309300368476,2023-10-13 08:51:53.343659 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10883,25585,2023-10-13 08:51:53.343659 UTC
e0a0f77a-3308-4ca4-995d-fff0184768e7,10007,1001883,149309300368476,2023-09-18 15:31:45.336917 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10932,25585,2023-09-18 15:31:45.336917 UTC
597b9ead-6042-427c-b17a-5584e0ff5e70,10007,10195,149309300368476,2023-11-07 12:59:33.818091 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11850,25585,2023-11-07 12:59:33.818091 UTC
1fb58c24-3c05-47ca-adf5-7cd059edf864,10007,1001648,149309300368476,2023-10-13 08:51:54.635628 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11850,25585,2023-10-13 08:51:54.635628 UTC
99ce622a-5f88-4729-8e48-8f36b00a41b1,10007,1001883,149309300368476,2023-10-13 08:51:54.295402 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11850,25585,2023-10-13 08:51:54.295402 UTC
20acca81-1931-4c64-a9cf-b7763c687924,10007,10195,149309300368476,2023-11-07 12:59:30.633775 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10005,25585,2023-11-07 12:59:30.633775 UTC
f1c5bf0b-73de-49e5-8f65-0a959e23dc44,10007,10195,149309300368476,2023-11-07 12:59:33.324236 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11183,25585,2023-11-07 12:59:33.324236 UTC
c6665153-4eb3-49ad-9ea7-321b3370a584,10007,1001883,149309300368476,2023-10-13 08:51:56.307950 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11186,25585,2023-10-13 08:51:56.307950 UTC
62426591-8a73-4845-a112-7079298f1300,10007,1001883,149309300368476,2023-09-13 11:36:40.697014 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10040,25585,2023-09-13 11:36:40.697014 UTC
012235f0-e6be-423f-92c2-06a93bd35370,10007,10195,149309300368476,2023-11-07 12:59:31.875627 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11578,25585,2023-11-07 12:59:31.875627 UTC
962db9b2-83f8-4987-895f-7a34f6fc5d4d,10007,10195,149309300368476,2023-11-07 12:59:33.090676 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11174,25585,2023-11-07 12:59:33.090676 UTC
df41993d-33ab-4c1a-98d4-1b9bab0ec443,10007,1001883,149309300368476,2023-09-14 16:11:25.172501 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11854,25585,2023-09-14 16:11:25.172501 UTC
f049b555-092d-4fed-95c1-24aa1071590f,10007,1001883,149309300368476,2023-09-18 09:01:46.208336 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11855,25585,2023-09-18 09:01:46.208336 UTC
01a10d2d-06cc-441c-a57a-f02ed0b1d2a3,10007,10195,149309300368476,2023-11-07 12:59:32.369624 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10932,25585,2023-11-07 12:59:32.369624 UTC
7d7bb89c-90dd-43a0-a368-1e2c239264da,10007,1001883,149309300368476,2023-09-13 11:36:42.921997 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11696,25585,2023-09-13 11:36:42.921997 UTC
4444cb45-3b39-4b33-8cb3-657b1449fd85,10007,1001883,149309300368476,2023-09-18 15:31:46.208121 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11123,25585,2023-09-18 15:31:46.208121 UTC
5c965655-8941-4d1e-be7b-f346aa46946f,10007,1001883,149309300368476,2023-09-18 15:31:44.800184 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11855,36530,2023-09-18 15:31:44.800184 UTC
6be376e3-26da-46cb-a2f2-edd34dea0da1,10007,1001883,149309300368476,2023-09-14 16:11:24.617166 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11174,36530,2023-09-14 16:11:24.617166 UTC
cb4e0758-be07-4f08-b64d-5536ce9c6748,10007,10195,149309300368476,2023-11-07 12:59:32.424167 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10932,36530,2023-11-07 12:59:32.424168 UTC
57059b3c-82c4-4e4e-9cf6-ffb38dbe3eb7,10007,1001883,149309300368476,2023-09-13 11:36:43.246461 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11186,36530,2023-09-13 11:36:43.246461 UTC
a08bcfc1-58d8-4223-9ba1-ddd80947cd72,10007,10195,149309300368476,2023-11-07 12:59:31.681966 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11696,36530,2023-11-07 12:59:31.681966 UTC
c35b0fd3-3280-4d03-a8d4-563e386e0eb9,10007,10195,149309300368476,2023-09-18 08:32:09.658890 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11179,36530,2023-09-18 08:32:09.658890 UTC
0841dea3-03f7-40ac-b48e-80672a9e06c7,10007,10195,149309300368476,2023-11-07 12:59:30.689439 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10005,36530,2023-11-07 12:59:30.689439 UTC
348629de-dab2-4875-bd10-e67f8c25f4ac,10007,10195,149309300368476,2023-11-07 12:59:34.112637 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11854,36530,2023-11-07 12:59:34.112637 UTC
de096d8f-ef1b-49a7-bdd9-1b0b28eddba7,10007,10195,149309300368476,2023-11-07 12:59:31.428678 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11186,36530,2023-11-07 12:59:31.428678 UTC
b05d8b6b-8ebb-476a-9f32-d291178a6523,10007,1001883,149309300368476,2023-09-13 12:11:41.993323 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10244,36530,2023-09-13 12:11:41.993323 UTC
0d3cc105-4ce2-4d0c-bb0a-1cbb831e8790,10007,1001883,149309300368476,2023-09-18 09:01:45.784216 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11183,36530,2023-09-18 09:01:45.784216 UTC
9f40a326-6760-4b8c-878f-46c48c0f6a37,10007,1001883,149309300368476,2023-09-13 12:11:42.829476 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10040,36530,2023-09-13 12:11:42.829476 UTC
396c38ce-dd57-4844-8844-30344431b353,10007,10195,149309300368476,2023-11-07 12:59:33.871021 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11850,36530,2023-11-07 12:59:33.871021 UTC
fea4fd1e-d9be-401d-9395-a233c57c9236,10007,1001883,149309300368476,2023-10-13 08:51:54.408821 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11850,36530,2023-10-13 08:51:54.408822 UTC
9e4c56de-7fba-4c2d-84aa-922acd9e370b,10007,10195,149309300368476,2023-11-07 12:59:31.931068 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11578,36530,2023-11-07 12:59:31.931068 UTC
bbe570e9-de1d-4cad-aa98-27504dd032f6,10007,1001648,149309300368476,2023-10-13 08:51:54.726624 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11850,36530,2023-10-13 08:51:54.726624 UTC
c4eee0fd-aacb-4bbb-bbc0-1ef795e858ec,10007,1001883,149309300368476,2023-09-13 11:36:41.915855 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11179,36530,2023-09-13 11:36:41.915855 UTC
bb5960a4-ce37-4aba-ad53-fe6d4c19d650,10007,10195,149309300368476,2023-11-07 12:59:33.150807 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11174,36530,2023-11-07 12:59:33.150807 UTC
13d1d1c9-4b7f-4eb4-8fc0-2d7cc31898b9,10007,10195,149309300368476,2023-11-07 12:59:32.662387 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10491,36530,2023-11-07 12:59:32.662387 UTC
77832b78-0058-4d7e-b1f1-45c6aa5a5aff,10007,10195,149309300368476,2023-11-07 12:59:30.930712 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10244,36530,2023-11-07 12:59:30.930712 UTC
1df54358-fda6-4150-8bb1-2b17ec4e49b4,10007,1001883,149309300368476,2023-09-13 12:11:44.350752 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10005,36530,2023-09-13 12:11:44.350752 UTC
28592469-19ad-47bf-8f2a-649d8b6ad3d5,10007,1001883,149309300368476,2023-09-14 16:11:24.168834 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11642,36530,2023-09-14 16:11:24.168834 UTC
4930fa99-6377-4165-8b25-958bd0a070e0,10007,10195,149309300368476,2023-11-07 12:59:32.186035 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11823,36530,2023-11-07 12:59:32.186035 UTC
5398b0d7-b617-4c3d-aa54-47ac8668d9c0,10007,1001883,149309300368476,2023-09-18 15:31:47.422233 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11578,36530,2023-09-18 15:31:47.422233 UTC
7e80158e-443e-4a4b-9e9c-5d5be27a9fe3,10007,10195,149309300368476,2023-11-07 12:59:33.381764 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11183,36530,2023-11-07 12:59:33.381764 UTC
97be365c-88b4-4fb8-85cd-b18bf4200f88,10007,10195,149309300368476,2023-11-07 12:59:32.907412 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10883,36530,2023-11-07 12:59:32.907412 UTC
221f6290-53e9-4113-9376-ab114a115124,10007,1001883,149309300368476,2023-09-18 09:01:48.979328 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11854,36530,2023-09-18 09:01:48.979328 UTC
fc622090-f081-46a5-a54d-ee9a77f38309,10007,10195,149309300368476,2023-11-07 12:59:33.628605 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11642,36530,2023-11-07 12:59:33.628606 UTC
d51cafd8-bb23-4668-a4c8-38505d9f966d,10007,1001883,149309300368476,2023-09-18 09:01:47.515573 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10499,36530,2023-09-18 09:01:47.515573 UTC
9784f46f-f8b0-42d2-ab35-47347f6ca94c,10007,10195,149309300368476,2023-11-07 12:59:31.179568 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10499,36530,2023-11-07 12:59:31.179568 UTC
a922bec1-8728-40f0-9de4-2275177e7709,10007,1001883,149309300368476,2023-09-18 15:31:45.662576 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10491,36530,2023-09-18 15:31:45.662576 UTC
9659c358-03e1-409d-9acc-b2a105b9004d,10007,1001883,149309300368476,2023-09-18 09:01:46.748968 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10932,36530,2023-09-18 09:01:46.748968 UTC
778cd92f-b8d0-407b-8225-c573c96d622b,10007,1001883,149309300368476,2023-09-18 09:01:46.515542 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10883,36530,2023-09-18 09:01:46.515542 UTC
0f45369c-422b-43d1-8640-19e6bfb4458a,10007,1001883,149309300368476,2023-09-18 15:31:46.095153 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11123,36530,2023-09-18 15:31:46.095153 UTC
b1e30931-f6f9-4adc-b19d-f4aa1dc81a16,10007,1001883,149309300368476,2023-09-14 16:11:25.548012 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,11696,36530,2023-09-14 16:11:25.548012 UTC
c99012cb-e9e8-4ad3-b9ec-63fbfe4d9375,10007,10195,149309300368476,2023-11-07 12:59:30.441264 UTC,2023-08-30 12:30:01.000000 UTC,2023-08-30,10040,36530,2023-11-07 12:59:30.441264 UTC
0d8a8b33-49c8-4a1e-82ae-8ec1f67f5ecc,10007,1001883,149309300352438,2023-09-27 16:51:32.580785 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11123,25585,2023-09-27 16:51:32.580785 UTC
f3a02bdc-19a4-483f-9fb8-2995205637b8,10007,1001883,149309300352438,2023-09-27 16:51:32.533107 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11123,10155,2023-09-27 16:51:32.533108 UTC
ff3d57a6-5d8a-4032-a0db-08d7f23ace73,10007,1001883,149309300352438,2023-11-06 14:21:18.703615 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11850,22304,2023-11-06 14:21:18.703615 UTC
56f67c71-b83b-4f26-a6fb-2b409f1a6cc1,10007,1001883,149309300352438,2023-11-06 14:21:19.800680 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11578,22304,2023-11-06 14:21:19.800680 UTC
5b0dd9b6-ddb8-408c-b7b6-f16234fa7bd5,10007,1001883,149309300352438,2023-11-06 14:21:18.519350 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10491,22304,2023-11-06 14:21:18.519350 UTC
ee6d8344-14a0-4eed-bd0e-2936b0496618,10007,1001883,149309300352438,2023-11-06 14:21:20.185529 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11186,22304,2023-11-06 14:21:20.185529 UTC
9773dabc-5d96-4067-8851-54f00c882d45,10007,1001883,149309300352438,2023-11-06 14:21:19.047560 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11642,22304,2023-11-06 14:21:19.047560 UTC
4593ed83-0e02-415c-8472-9dbb17118c70,10007,1001883,149309300352438,2023-11-06 14:21:17.915183 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10883,22304,2023-11-06 14:21:17.915183 UTC
6f1f656b-abc2-4ee6-a25c-c72a29e5d852,10007,1001883,149309300352438,2023-11-06 14:21:18.105032 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10932,22304,2023-11-06 14:21:18.105032 UTC
7d69e555-68be-469e-bb60-49637cbe76d2,10007,1001883,149309300352438,2023-11-06 14:21:19.415993 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10005,22304,2023-11-06 14:21:19.415993 UTC
bf777628-d7a2-40f8-ad59-2b426bf8d6e9,10007,1001883,149309300352438,2023-11-06 14:21:17.377590 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11183,22304,2023-11-06 14:21:17.377590 UTC
4d9403b8-eda6-4bc4-8f17-6d7ae6919764,10007,1001883,149309300352438,2023-11-06 14:21:18.318320 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10040,22304,2023-11-06 14:21:18.318320 UTC
b09cf50b-ca5f-4ae4-8cde-0aa36e6c490a,10007,1001883,149309300352438,2023-11-06 14:21:18.871816 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10499,22304,2023-11-06 14:21:18.871816 UTC
64ae69f3-925a-416d-a0c0-43f93f6466a7,10007,1001883,149309300352438,2023-11-06 14:21:19.601276 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11854,22304,2023-11-06 14:21:19.601276 UTC
6bf89757-73d5-4925-b548-a9f196d8bb09,10007,1001883,149309300352438,2023-11-06 14:21:19.220479 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11174,22304,2023-11-06 14:21:19.220479 UTC
a849515c-6ee5-4703-8630-e367258daab2,10007,1001883,149309300352438,2023-11-06 14:21:17.730583 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11855,22304,2023-11-06 14:21:17.730583 UTC
0d7d7daf-a173-4eb9-ae8e-dc1fbcf99c04,10007,1001883,149309300352438,2023-11-06 14:21:19.996152 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11696,22304,2023-11-06 14:21:19.996153 UTC
35c3f2cc-60da-4526-a6d0-935c26a8135c,10007,1001883,149309300352438,2023-11-06 14:21:17.547340 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10244,22304,2023-11-06 14:21:17.547340 UTC
10db9f2c-ee2a-4b9c-84c7-c961c721fbd7,10007,1001883,149309300352438,2023-11-06 14:21:19.734214 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11578,25585,2023-11-06 14:21:19.734214 UTC
0487565e-fd44-4bd1-ba14-11bdfec90319,10007,1001883,149309300352438,2023-11-06 14:21:18.259502 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10040,25585,2023-11-06 14:21:18.259502 UTC
7a59cd0d-91d5-4392-811b-86b185ce1eb0,10007,1001883,149309300352438,2023-11-06 14:21:17.500003 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10244,25585,2023-11-06 14:21:17.500003 UTC
6d45a977-e725-4cf4-90c6-87e19f053864,10007,1001883,149309300352438,2023-11-06 14:21:19.542934 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11854,25585,2023-11-06 14:21:19.542934 UTC
91d46d0b-2a93-4324-b098-14383623a15e,10007,1001883,149309300352438,2023-11-06 14:21:18.990111 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11642,25585,2023-11-06 14:21:18.990111 UTC
75fd4576-2f64-446b-a9bc-e8ca0b6b7bc9,10007,1001883,149309300352438,2023-11-06 14:21:17.858385 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10883,25585,2023-11-06 14:21:17.858385 UTC
fde5b78f-ebe7-4333-8b1a-b12163cecdbd,10007,1001883,149309300352438,2023-11-06 14:21:18.652556 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11850,25585,2023-11-06 14:21:18.652556 UTC
0b61b764-234d-42d9-8957-0e2eec5af425,10007,1001883,149309300352438,2023-11-06 14:21:17.669721 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11855,25585,2023-11-06 14:21:17.669721 UTC
d948c5f0-262b-40ed-9214-b1e0885a6d74,10007,1001883,149309300352438,2023-11-06 14:21:18.815494 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10499,25585,2023-11-06 14:21:18.815494 UTC
71834e43-9767-4479-9ee5-7844739ca1cf,10007,1001883,149309300352438,2023-11-06 14:21:20.124645 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11186,25585,2023-11-06 14:21:20.124645 UTC
863eeeef-0d1e-4b42-af0a-c7a116d9fe0f,10007,1001883,149309300352438,2023-11-06 14:21:19.930714 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11696,25585,2023-11-06 14:21:19.930714 UTC
2e34254d-5f88-47b1-adaf-66151a3bc262,10007,1001883,149309300352438,2023-11-06 14:21:17.315136 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11183,25585,2023-11-06 14:21:17.315136 UTC
894d228c-c16d-42b2-a6ec-7e6049e724f4,10007,1001883,149309300352438,2023-11-06 14:21:18.461117 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10491,25585,2023-11-06 14:21:18.461117 UTC
028af7b2-a591-4287-a64c-113b1356d485,10007,1001883,149309300352438,2023-11-06 14:21:18.048470 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10932,25585,2023-11-06 14:21:18.048470 UTC
ea5d2933-d006-4381-9175-8b8207ae6d40,10007,1001883,149309300352438,2023-11-06 14:21:19.172389 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11174,25585,2023-11-06 14:21:19.172389 UTC
b569bd72-6336-4c1c-8d9a-18b7a468749c,10007,1001883,149309300352438,2023-11-06 14:21:19.352990 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10005,25585,2023-11-06 14:21:19.352990 UTC
0aef76ed-9429-4463-94ab-b5cf6caf7e98,10007,1001883,149309300352438,2023-11-06 14:21:18.749498 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11850,10155,2023-11-06 14:21:18.749498 UTC
4d8e98e2-f715-44b3-a9fa-b0547083fbfa,10007,1001883,149309300352438,2023-11-06 14:21:20.234072 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11186,10155,2023-11-06 14:21:20.234072 UTC
42173026-a38e-46d1-b502-18c67faf19dd,10007,1001883,149309300352438,2023-11-06 14:21:19.663492 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11854,10155,2023-11-06 14:21:19.663492 UTC
bcc073a8-aecd-4e64-8317-37958883cfde,10007,1001883,149309300352438,2023-11-06 14:21:18.164367 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10932,10155,2023-11-06 14:21:18.164367 UTC
b5700a9d-1984-4f6b-baee-461ac26837b0,10007,1001883,149309300352438,2023-11-06 14:21:17.978895 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10883,10155,2023-11-06 14:21:17.978895 UTC
d3457a9c-bea3-49b8-acce-07bd30738fad,10007,1001883,149309300352438,2023-11-06 14:21:19.862873 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11578,10155,2023-11-06 14:21:19.862873 UTC
2507ad28-9bcd-41d9-b621-23e540c50f48,10007,1001883,149309300352438,2023-11-06 14:21:18.583505 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10491,10155,2023-11-06 14:21:18.583506 UTC
1b4f7b65-0d25-4a41-ae7d-e30f8e612d97,10007,1001883,149309300352438,2023-11-06 14:21:18.931697 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10499,10155,2023-11-06 14:21:18.931698 UTC
e196f395-5c3f-49ee-b397-0387b43a62b3,10007,1001883,149309300352438,2023-11-06 14:21:18.379660 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10040,10155,2023-11-06 14:21:18.379660 UTC
ba5cf1be-a896-4ed5-b0a3-2bb6ba296d34,10007,1001883,149309300352438,2023-11-06 14:21:17.787556 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11855,10155,2023-11-06 14:21:17.787556 UTC
f97ecc4d-e005-46b7-86d2-3168d8c07f84,10007,1001883,149309300352438,2023-11-06 14:21:19.466321 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10005,10155,2023-11-06 14:21:19.466321 UTC
defe9795-2212-4489-a32c-d0ba40c219e1,10007,1001883,149309300352438,2023-11-06 14:21:19.281740 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11174,10155,2023-11-06 14:21:19.281740 UTC
12d0587c-1297-49a3-9545-6b1db0f74538,10007,1001883,149309300352438,2023-11-06 14:21:17.600651 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,10244,10155,2023-11-06 14:21:17.600651 UTC
2a2b67a0-3aa4-444e-ae2a-baaa45104468,10007,1001883,149309300352438,2023-11-06 14:21:17.438739 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11183,10155,2023-11-06 14:21:17.438739 UTC
368cc3c5-0c3b-43fe-837f-7af0fd7c90b2,10007,1001883,149309300352438,2023-11-06 14:21:19.106345 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11642,10155,2023-11-06 14:21:19.106345 UTC
86468ab7-47aa-4e84-ab0d-314df02de23f,10007,1001883,149309300352438,2023-11-06 14:21:20.055961 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11696,10155,2023-11-06 14:21:20.055961 UTC
e159979a-6f73-4c7e-90df-a82c08825535,10007,1001883,149309300352438,2023-10-24 11:21:23.632934 UTC,2023-07-31 12:48:28.000000 UTC,2023-07-31,11179,25585,2023-10-24 11:21:23.632934 UTC
0972987f-5de7-43e9-b0b6-1a9ffd584e3e,10007,10195,149309300354277,2023-09-20 15:21:22.609720 UTC,2023-07-31 13:35:56.000000 UTC,2023-07-31,11179,36530,2023-09-20 15:21:22.609721 UTC
05452e98-ca8f-4d9b-865e-fc3d3bb690c4,10007,10195,149309300354277,2023-09-20 15:21:21.842409 UTC,2023-07-31 13:35:56.000000 UTC,2023-07-31,10005,36530,2023-09-20 15:21:21.842409 UTC
24594a91-6471-422f-9503-8eda943b51df,10007,10195,149309300354277,2023-09-20 15:21:21.767823 UTC,2023-07-31 13:35:56.000000 UTC,2023-07-31,10040,36530,2023-09-20 15:21:21.767823 UTC
fc81fc8f-18f0-42ee-91df-0c2d624f4733,10007,10195,149309300354277,2023-09-20 15:21:22.823457 UTC,2023-07-31 13:35:56.000000 UTC,2023-07-31,11854,36530,2023-09-20 15:21:22.823457 UTC
3cbfe416-4e2b-44de-ad00-374b69b498c7,10007,10195,149309300354277,2023-09-20 15:21:22.261879 UTC,2023-07-31 13:35:56.000000 UTC,2023-07-31,11823,36530,2023-09-20 15:21:22.261879 UTC
3782a62b-8f83-4032-b5d2-344eafbbe7f9,10007,10195,149309300354277,2023-09-20 15:21:22.751475 UTC,2023-07-31 13:35:56.000000 UTC,2023-07-31,11642,36530,2023-09-20 15:21:22.751475 UTC
4b62863d-70d0-4e4b-bc1d-f7f21a62b30e,10007,10195,149309300354277,2023-09-20 15:21:22.415303 UTC,2023-07-31 13:35:56.000000 UTC,2023-07-31,10491,36530,2023-09-20 15:21:22.415303 UTC
81c16431-0c3f-41fb-bff3-5032aa3dfa82,10007,10195,149309300354277,2023-09-20 15:21:22.057791 UTC,2023-07-31 13:35:56.000000 UTC,2023-07-31,11186,36530,2023-09-20 15:21:22.057791 UTC
790237c3-a1d7-4520-894d-7a981aa3dd7e,10007,10195,149309300354277,2023-09-20 15:21:22.471579 UTC,2023-07-31 13:35:56.000000 UTC,2023-07-31,10883,36530,2023-09-20 15:21:22.471579 UTC
94f17a43-ef85-4201-aee5-828fa7455a6c,10007,10195,149309300354277,2023-09-20 15:21:22.191440 UTC,2023-07-31 13:35:56.000000 UTC,2023-07-31,11578,36530,2023-09-20 15:21:22.191441 UTC
146988e7-0f19-44a6-bfda-c011bc756328,10007,10195,149309300354277,2023-09-20 15:21:22.686515 UTC,2023-07-31 13:35:56.000000 UTC,2023-07-31,11183,36530,2023-09-20 15:21:22.686515 UTC
2367247d-5b82-4f17-927c-ad11692e25a1,10007,10195,149309300354277,2023-09-20 15:21:22.537909 UTC,2023-07-31 13:35:56.000000 UTC,2023-07-31,11174,36530,2023-09-20 15:21:22.537909 UTC
6bca2151-d9a9-4970-b1c8-12d668b2e2fd,10007,10195,149309300354277,2023-09-20 15:21:21.984763 UTC,2023-07-31 13:35:56.000000 UTC,2023-07-31,10499,36530,2023-09-20 15:21:21.984763 UTC
